,Date,Signal,Open,High,Low,Close,Adj Close
776,2019-01-04,17.1584339316,133.919998,137.600006,133.710007,137.190002,133.884262
777,2019-01-07,17.639163612,137.259995,140.369995,136.740005,139.589996,136.226379
778,2019-01-08,18.4477178184,140.800003,141.789993,139.389999,141.729996,138.314819
779,2019-01-09,17.0779248,142.220001,143.389999,141.619995,142.899994,139.456619
780,2019-01-10,18.116266392,142.059998,143.720001,141.350006,143.639999,140.178833
781,2019-01-11,18.678795564,143.009995,143.990005,142.679993,143.679993,140.217834
782,2019-01-14,18.4579285896,142.820007,143.440002,142.089996,142.25,138.822281
783,2019-01-15,17.3764800144,142.649994,143.649994,142.089996,143.449997,139.993362
784,2019-01-16,17.4273046104,143.679993,145.25,143.669998,144.520004,141.037598
785,2019-01-17,17.6771084772,143.990005,146.330002,143.970001,145.830002,142.31604
786,2019-01-18,17.4636763056,146.600006,147.919998,146.0,147.330002,143.779892
787,2019-01-22,18.0009736608,146.460007,146.759995,144.050003,145.0,141.506027
788,2019-01-23,19.0272406908,145.320007,146.179993,143.460007,144.600006,141.115662
789,2019-01-24,18.1690450656,144.429993,145.759995,144.330002,145.470001,141.964706
790,2019-01-25,18.2090527188,146.619995,147.639999,146.429993,147.339996,143.789642
791,2019-01-28,17.69742924,145.960007,146.910004,145.369995,146.550003,143.018677
792,2019-01-29,18.3821815008,146.710007,146.820007,145.880005,146.199997,142.677094
793,2019-01-30,19.282957056,146.979996,148.339996,145.679993,147.800003,144.238571
794,2019-01-31,18.7771089144,147.610001,149.300003,147.529999,149.059998,145.468201
795,2019-02-01,18.756790524,149.350006,149.679993,148.580002,149.179993,145.585297
796,2019-02-04,18.4539122292,149.410004,150.970001,148.880005,150.960007,147.322433
797,2019-02-05,18.5057787444,151.009995,151.600006,150.240005,151.119995,147.478577
798,2019-02-06,18.5479985268,151.039993,151.369995,150.100006,150.929993,147.293121
799,2019-02-07,19.9412020284,149.919998,150.699997,148.389999,149.690002,146.083008
800,2019-02-08,19.26228843,149.059998,149.899994,148.5,149.850006,146.239166
801,2019-02-11,18.6160137276,150.289993,151.149994,149.630005,151.100006,147.459045
802,2019-02-12,19.4631177504,151.919998,153.190002,151.880005,152.990005,149.303497
803,2019-02-13,20.372768724,153.419998,153.759995,152.699997,153.419998,149.723129
804,2019-02-14,20.1926690832,152.580002,154.369995,152.399994,153.770004,150.064713
805,2019-02-15,19.6855776912,154.779999,156.240005,154.270004,156.220001,152.455673
806,2019-02-19,19.7131420896,155.550003,157.100006,155.550003,156.649994,152.875305
807,2019-02-20,19.0946704416,156.660004,157.580002,156.529999,157.389999,153.597473
808,2019-02-21,19.457802252,157.130005,157.369995,156.059998,156.789993,153.011932
809,2019-02-22,18.36377376,157.270004,158.270004,157.100006,158.149994,154.339157
810,2019-02-25,18.4610683752,159.080002,159.5,158.089996,158.190002,154.378204
811,2019-02-26,18.4575314844,158.009995,158.190002,156.889999,157.100006,153.314468
812,2019-02-27,18.473526864,156.490005,157.440002,156.119995,157.320007,153.529144
813,2019-02-28,17.9359059876,157.089996,157.479996,156.369995,156.779999,153.002167
814,2019-03-01,18.06865728,157.949997,158.339996,156.75,158.240005,154.427002
815,2019-03-04,19.5242708448,158.539993,158.779999,155.589996,156.809998,153.031448
816,2019-03-05,19.601424576,156.940002,156.949997,155.960007,156.080002,152.319046
817,2019-03-06,18.2564453244,156.020004,156.080002,152.880005,153.020004,149.332779
818,2019-03-07,19.7548355724,153.020004,153.139999,151.369995,151.679993,148.025055
819,2019-03-08,19.8812068152,150.839996,151.759995,150.610001,151.639999,147.986023
820,2019-03-11,18.5100677856,152.110001,154.309998,151.899994,154.289993,150.572144
821,2019-03-12,19.2555976776,154.399994,154.979996,153.800003,154.369995,150.650238
822,2019-03-13,19.14349437,154.919998,155.729996,154.75,154.979996,151.24556
823,2019-03-14,18.446897196,154.899994,155.020004,154.199997,154.350006,150.630737
824,2019-03-15,18.3518117952,154.529999,155.869995,154.330002,154.759995,151.030853
825,2019-03-18,18.72307206,155.059998,156.449997,154.479996,155.75,151.996994
826,2019-03-19,17.76221928,156.479996,156.529999,154.570007,154.960007,151.226044
827,2019-03-20,18.9959816016,154.539993,155.419998,152.410004,153.259995,149.965714
828,2019-03-21,19.2342400068,152.729996,156.059998,152.729996,155.270004,151.932495
829,2019-03-22,19.6257779712,154.199997,154.539993,149.570007,149.619995,146.403946
830,2019-03-25,19.7563024944,149.479996,151.320007,148.410004,150.279999,147.049774
831,2019-03-26,18.9477444,151.470001,152.820007,150.789993,151.860001,148.59581
832,2019-03-27,19.5898028472,151.710007,152.210007,149.479996,151.270004,148.018494
833,2019-03-28,18.47965764,151.789993,152.929993,150.929993,152.619995,149.339478
834,2019-03-29,18.6336179064,153.679993,153.970001,152.100006,153.089996,149.799377
835,2019-04-01,19.134865764,154.289993,154.919998,153.720001,154.759995,151.433472
836,2019-04-02,20.133869382,154.869995,154.880005,153.509995,154.360001,151.042068
837,2019-04-03,19.9237930416,155.740005,156.149994,154.729996,155.160004,151.824875
838,2019-04-04,19.810923312,155.279999,156.009995,154.839996,155.919998,152.568558
839,2019-04-05,19.377752562,156.300003,157.470001,156.190002,157.380005,153.997147
840,2019-04-08,19.9783197792,156.850006,157.5,156.070007,157.119995,153.742722
841,2019-04-09,18.69594822,156.460007,156.699997,154.910004,155.199997,151.864014
842,2019-04-10,18.6408536544,155.479996,157.360001,155.330002,157.309998,153.928665
843,2019-04-11,19.6853769936,157.520004,157.679993,156.809998,157.110001,153.732971
844,2019-04-12,18.87200838,158.130005,158.160004,157.110001,157.679993,154.29068
845,2019-04-15,19.6730747064,157.949997,158.100006,156.5,157.169998,153.791687
846,2019-04-16,19.6940827788,157.710007,157.899994,156.979996,157.539993,154.153702
847,2019-04-17,19.1416881372,158.089996,158.110001,155.199997,156.100006,152.744675
848,2019-04-18,19.607071554,156.110001,156.279999,154.660004,155.639999,152.294556
849,2019-04-22,19.515834198,155.309998,155.809998,154.520004,155.229996,151.893341
850,2019-04-23,19.883209968,155.369995,158.050003,155.360001,157.570007,154.183075
851,2019-04-24,20.34570648,157.619995,158.690002,157.369995,158.059998,154.662537
852,2019-04-25,18.84953244,157.330002,157.470001,155.470001,156.75,153.380707
853,2019-04-26,19.62549888,156.960007,158.490005,156.399994,158.270004,154.868027
854,2019-04-29,19.422135936,158.619995,159.610001,158.490005,159.029999,155.611679
855,2019-04-30,19.6953366048,159.149994,159.190002,156.960007,158.289993,154.887573
856,2019-05-01,19.8071221968,158.669998,158.729996,156.710007,156.789993,153.41983
857,2019-05-02,20.0455550532,156.639999,158.149994,155.679993,157.520004,154.13414
858,2019-05-03,18.1605771072,158.309998,160.639999,158.190002,160.529999,157.079437
859,2019-05-06,18.0287622,158.179993,161.110001,158.009995,160.710007,157.2556
860,2019-05-07,19.1727215496,159.309998,159.869995,156.25,157.529999,154.143936
861,2019-05-08,19.292210304,157.259995,158.089996,156.649994,156.759995,153.390472
862,2019-05-09,18.6644306784,155.520004,156.649994,153.740005,156.190002,152.832733
863,2019-05-10,19.604312244,155.589996,156.830002,153.669998,156.619995,153.253479
864,2019-05-13,18.7841062656,153.690002,154.020004,151.160004,151.630005,148.370728
865,2019-05-14,18.805676904,151.960007,154.169998,151.699997,153.539993,150.239685
866,2019-05-15,17.8922966256,152.399994,154.410004,152.070007,154.039993,150.728943
867,2019-05-16,17.8829123784,154.509995,156.179993,154.440002,155.0,151.66832
868,2019-05-17,18.0918990768,153.820007,155.270004,152.660004,152.839996,149.554733
869,2019-05-20,18.1149000864,151.929993,152.820007,151.410004,151.779999,148.517517
870,2019-05-21,18.06483432,152.630005,154.039993,152.580002,153.820007,150.513672
871,2019-05-22,18.1545897264,153.220001,153.589996,152.0,152.529999,149.251404
872,2019-05-23,18.2180674872,151.059998,151.059998,148.580002,149.389999,146.178894
873,2019-05-24,17.8082017896,150.380005,151.089996,149.789993,150.789993,147.548782
874,2019-05-28,17.6354022,151.009995,151.649994,149.580002,149.589996,146.374588
875,2019-05-29,18.9967800528,148.839996,148.929993,147.360001,148.339996,145.151443
876,2019-05-30,19.1312013024,148.75,149.580002,147.039993,147.929993,144.750275
877,2019-05-31,19.0658796156,146.190002,146.839996,145.320007,145.860001,142.724762
878,2019-06-03,18.654027336,146.130005,147.210007,145.330002,146.369995,143.223801
879,2019-06-04,19.0307017392,147.919998,150.289993,146.419998,150.160004,146.932358
880,2019-06-05,19.4114641536,150.759995,150.889999,148.610001,150.190002,146.961685
881,2019-06-06,18.1725526008,150.119995,150.520004,148.309998,149.800003,146.580093
882,2019-06-07,18.4773060012,150.350006,151.509995,150.020004,150.860001,147.617294
883,2019-06-10,19.05508332,151.449997,153.139999,152.449997,151.75,148.488159
884,2019-06-11,19.12313403,152.869995,153.229996,150.580002,151.300003,148.047836
885,2019-06-12,19.5794228628,151.179993,151.779999,150.619995,151.470001,148.214188
886,2019-06-13,18.8662538688,152.309998,153.179993,151.869995,153.070007,149.779816
887,2019-06-14,18.816291648,152.880005,152.940002,151.720001,151.729996,148.468567
888,2019-06-17,19.057441296,151.869995,152.899994,151.669998,152.240005,149.492767
889,2019-06-18,19.3687025928,153.270004,155.149994,152.259995,154.009995,151.23082
890,2019-06-19,18.6460113492,154.190002,154.699997,153.399994,154.559998,151.770905
891,2019-06-20,18.6897381336,156.050003,156.220001,154.440002,155.289993,152.487717
892,2019-06-21,19.4976137544,155.130005,155.169998,153.610001,153.949997,151.171906
893,2019-06-24,18.28203,154.360001,154.410004,152.0,152.080002,149.335648
894,2019-06-25,20.0699822148,152.309998,152.5,151.0,151.149994,148.42244
895,2019-06-26,20.308549272,151.699997,152.220001,150.759995,150.800003,148.078766
896,2019-06-27,19.201082292,151.240005,153.770004,151.240005,153.630005,150.857697
897,2019-06-28,18.4946029608,153.949997,156.020004,153.940002,155.5,152.693939
898,2019-07-01,19.077036576,157.539993,158.029999,155.220001,156.100006,153.283127
899,2019-07-02,18.9839013312,156.020004,156.119995,154.259995,155.149994,152.35025
900,2019-07-03,18.9470071368,155.600006,156.339996,155.169998,156.259995,153.440231
901,2019-07-05,19.3964376024,155.490005,156.740005,154.860001,156.679993,153.852646
902,2019-07-08,19.9389746352,156.210007,156.479996,154.889999,155.190002,152.389542
903,2019-07-09,18.7066947468,154.539993,155.429993,154.479996,155.399994,152.595734
904,2019-07-10,19.141694838,156.199997,156.559998,154.850006,155.669998,152.86087
905,2019-07-11,19.7565899928,155.889999,155.940002,154.220001,154.910004,152.114594
906,2019-07-12,18.4709885256,155.139999,156.669998,154.880005,156.110001,153.292938
907,2019-07-15,18.22900632,156.559998,156.589996,154.850006,155.289993,152.487717
908,2019-07-16,18.901274832,155.130005,156.199997,154.669998,155.240005,152.438644
909,2019-07-17,19.9543866684,155.240005,155.339996,153.729996,154.130005,151.348663
910,2019-07-18,18.52359192,154.080002,155.009995,153.729996,154.710007,151.918213
911,2019-07-19,18.5838625188,154.940002,155.429993,153.820007,153.820007,151.044266
912,2019-07-22,18.59900568,154.240005,154.699997,153.399994,153.679993,150.906769
913,2019-07-23,19.0016215272,154.279999,154.720001,153.539993,154.699997,151.908386
914,2019-07-24,19.998759396,154.289993,157.449997,154.119995,157.259995,154.42218
915,2019-07-25,18.158987556,157.179993,157.240005,155.089996,155.360001,152.556473
916,2019-07-26,19.009070478,155.580002,157.419998,155.5,157.199997,154.363266
917,2019-07-29,18.8317537716,157.190002,157.360001,155.600006,156.149994,153.332199
918,2019-07-30,19.354564416,155.059998,157.839996,154.710007,157.839996,154.991714
919,2019-07-31,18.873206604,157.779999,159.229996,155.550003,156.559998,153.734802
920,2019-08-01,19.1681021808,156.880005,158.169998,153.589996,154.289993,151.505753
921,2019-08-02,17.6936502156,153.350006,153.75,151.279999,152.580002,149.82663
922,2019-08-05,19.3006300872,149.779999,149.919998,146.210007,148.0,145.329285
923,2019-08-06,18.5890629888,148.899994,149.699997,147.380005,149.360001,146.664749
924,2019-08-07,18.5152493088,147.919998,149.710007,146.690002,149.320007,146.625488
925,2019-08-08,17.6888899644,150.149994,152.630005,149.990005,152.539993,149.787354
926,2019-08-09,18.7519344096,152.089996,152.149994,150.029999,150.619995,147.902023
927,2019-08-12,18.6295225992,149.809998,150.119995,148.330002,148.669998,145.987213
928,2019-08-13,18.4287587328,148.339996,151.789993,147.669998,150.270004,147.558334
929,2019-08-14,18.0322919928,147.949997,147.979996,145.720001,146.070007,143.434128
930,2019-08-15,17.4794132736,146.619995,146.669998,144.789993,145.490005,142.864578
931,2019-08-16,17.6717204424,146.139999,148.910004,146.110001,148.630005,145.947937
932,2019-08-19,17.0683356,150.320007,150.889999,149.949997,150.130005,147.420868
933,2019-08-20,18.648873648,149.919998,150.009995,148.990005,149.149994,146.458511
934,2019-08-21,18.8002317,150.619995,150.649994,149.789993,150.380005,147.666336
935,2019-08-22,17.8892635536,150.669998,151.080002,149.139999,150.029999,147.322647
936,2019-08-23,17.28161688,149.220001,150.110001,144.929993,145.429993,142.805664
937,2019-08-26,18.46589748,146.800003,147.050003,145.710007,147.029999,144.376801
938,2019-08-27,18.8093874696,147.960007,148.020004,144.679993,144.850006,142.23613
939,2019-08-28,17.8400348484,144.559998,147.389999,144.25,146.539993,143.89563
940,2019-08-29,19.5112721076,148.149994,149.289993,147.960007,149.110001,146.41925
941,2019-08-30,18.310136076,149.889999,149.970001,148.039993,148.839996,146.154114
942,2019-09-03,18.5000244,147.449997,148.320007,146.0,146.660004,144.013474
943,2019-09-04,19.8000691464,148.009995,148.360001,147.179993,147.839996,145.17215
944,2019-09-05,18.53655396,149.850006,151.910004,149.369995,150.589996,147.872543
945,2019-09-06,18.9781988256,150.699997,151.229996,149.830002,149.899994,147.195007
946,2019-09-09,19.6712308152,150.570007,152.240005,150.059998,151.910004,149.168747
947,2019-09-10,18.9967688676,151.679993,153.949997,150.889999,153.850006,151.07373
948,2019-09-11,19.271605374,154.520004,157.160004,153.559998,157.0,154.16687
949,2019-09-12,18.8644764504,157.179993,157.899994,155.570007,157.039993,154.206146
950,2019-09-13,19.581946308,157.850006,158.919998,157.130005,157.309998,154.471283
951,2019-09-16,18.925885944,156.970001,158.75,156.699997,157.899994,155.050644
952,2019-09-17,18.2221326,157.360001,157.570007,156.449997,157.490005,154.648041
953,2019-09-18,18.919681704,157.479996,157.5,155.070007,156.520004,153.695541
954,2019-09-19,19.304439696,156.800003,157.820007,155.529999,155.759995,152.949249
955,2019-09-20,19.5063822804,155.639999,156.649994,154.449997,155.429993,152.625214
956,2019-09-23,18.7726850208,154.860001,155.949997,154.559998,155.309998,152.50737
957,2019-09-24,18.6309759756,155.149994,155.289993,152.839996,152.429993,150.205444
958,2019-09-25,17.6447696496,152.279999,154.360001,151.800003,154.100006,151.851105
959,2019-09-26,18.870109548,153.919998,153.919998,151.949997,152.380005,150.156204
960,2019-09-27,19.1893136628,152.820007,153.220001,150.5,151.160004,148.95401
961,2019-09-30,17.8382734836,151.369995,152.259995,150.789993,151.339996,149.131363
962,2019-10-01,18.4418145768,152.110001,153.350006,148.050003,148.369995,146.204712
963,2019-10-02,18.8651214864,147.630005,147.630005,145.860001,147.25,145.101059
964,2019-10-03,18.473858208,146.690002,147.940002,144.929993,147.740005,145.583908
965,2019-10-04,19.468118736,147.990005,149.25,147.119995,149.139999,146.96347
966,2019-10-07,18.4387263624,148.779999,150.070007,148.119995,148.880005,146.707291
967,2019-10-08,19.1750381052,147.419998,147.929993,146.110001,146.460007,144.322601
968,2019-10-09,19.945486836,147.539993,147.690002,146.639999,147.130005,144.982819
969,2019-10-10,19.4896145088,147.339996,148.5,147.100006,147.720001,145.564209
970,2019-10-11,19.4900879208,149.789993,151.960007,147.690002,150.220001,148.02771
971,2019-10-14,19.8763010304,149.910004,150.149994,149.100006,149.669998,147.485748
972,2019-10-15,18.9879097824,150.169998,152.130005,149.789993,151.389999,149.180634
973,2019-10-16,18.4139058192,151.210007,152.270004,151.139999,151.550003,149.338303
974,2019-10-17,18.8784119796,152.289993,153.309995,152.050003,153.339996,151.102173
975,2019-10-18,18.4870056,152.929993,153.5,151.449997,152.610001,150.382828
976,2019-10-21,20.402048568,154.169998,154.979996,153.910004,154.039993,151.791962
977,2019-10-22,19.2252594144,154.199997,155.050003,153.740005,154.210007,151.959488
978,2019-10-23,20.219944272,154.339996,154.75,153.550003,154.399994,152.146713
979,2019-10-24,20.0037838356,154.949997,155.059998,153.470001,154.179993,151.929916
980,2019-10-25,18.983593572,153.910004,155.529999,153.899994,155.0,152.737961
981,2019-10-28,19.0074800316,155.660004,156.979996,155.009995,156.339996,154.05838
982,2019-10-29,18.71049864,156.009995,157.339996,155.860001,156.850006,154.560974
983,2019-10-30,19.8857720592,156.789993,156.809998,155.279999,156.330002,154.048553
984,2019-10-31,19.1872291392,156.100006,156.100006,154.240005,155.449997,153.181396
985,2019-11-01,20.653087488,156.399994,158.190002,156.050003,158.100006,155.792709
986,2019-11-04,19.1570754096,159.399994,159.699997,158.470001,158.949997,156.63031
987,2019-11-05,18.7010394,159.399994,160.460007,158.970001,159.149994,156.827393
988,2019-11-06,19.0690275816,158.990005,158.990005,157.809998,158.229996,155.920822
989,2019-11-07,20.671297548,159.740005,160.169998,158.169998,158.649994,156.334686
990,2019-11-08,20.4318218412,158.279999,159.270004,157.949997,159.080002,156.758408
991,2019-11-11,20.5078676532,158.029999,158.899994,157.880005,158.779999,156.462784
992,2019-11-12,20.4305325456,158.929993,159.880005,158.490005,158.830002,156.512054
993,2019-11-13,20.516509332,157.740005,158.5,157.190002,158.149994,155.841995
994,2019-11-14,20.5802454,157.929993,158.910004,157.789993,158.100006,155.792709
995,2019-11-15,19.10663088,159.229996,159.289993,158.350006,158.919998,156.600739
996,2019-11-18,19.3108369656,158.720001,158.740005,157.940002,158.520004,156.206589
997,2019-11-19,20.024620512,159.110001,159.699997,158.309998,159.110001,156.787979
998,2019-11-20,20.4681366576,158.550003,159.600006,157.259995,158.509995,156.196732
999,2019-11-21,19.5105342684,158.820007,158.889999,157.229996,157.729996,155.428101
1000,2019-11-22,20.392513344,158.309998,158.539993,157.350006,158.220001,155.91095
1001,2019-11-25,19.01203128,159.029999,161.830002,158.889999,161.580002,159.221924
1002,2019-11-26,19.03095336,161.75,162.539993,161.289993,161.690002,159.330338
1003,2019-11-27,20.215922832,162.380005,162.929993,162.080002,162.830002,160.45369
1004,2019-11-29,19.9852682016,162.410004,162.789993,161.669998,161.770004,159.409164
1005,2019-12-02,20.3821346976,162.149994,162.210007,159.910004,160.190002,157.852219
1006,2019-12-03,19.22251644,158.820007,159.759995,158.100006,159.679993,157.34964
1007,2019-12-04,19.388064,160.5,161.220001,160.300003,160.779999,158.433594
1008,2019-12-05,19.6998388704,161.470001,161.649994,160.449997,160.940002,158.591278
1009,2019-12-06,21.394667052,162.589996,163.410004,162.5,162.820007,160.443832
1010,2019-12-09,20.13342648,162.75,163.160004,162.389999,162.509995,160.138367
1011,2019-12-10,20.564243532,162.410004,162.960007,161.940002,162.610001,160.236908
1012,2019-12-11,20.0626423848,162.880005,163.080002,161.949997,162.559998,160.187637
1013,2019-12-12,21.667517256,162.75,165.100006,162.25,163.960007,161.5672
1014,2019-12-13,20.1316473432,163.729996,164.809998,162.550003,163.330002,160.946396
1015,2019-12-16,21.1667466768,164.059998,164.850006,163.740005,163.880005,162.080811
1016,2019-12-17,19.9798263024,164.139999,164.699997,163.699997,164.699997,162.8918
1017,2019-12-18,19.8815344356,165.059998,165.279999,164.320007,165.020004,163.208282
1018,2019-12-19,20.2238878368,165.279999,165.729996,164.880005,165.729996,163.910477
1019,2019-12-20,19.858757562,166.149994,166.410004,165.720001,165.970001,164.147858
1020,2019-12-23,20.8557051312,166.240005,166.360001,165.360001,166.300003,164.474243
1021,2019-12-24,21.3618757644,166.449997,166.699997,166.039993,166.679993,164.850052
1022,2019-12-26,20.0166433632,166.830002,166.979996,166.360001,166.679993,164.850052
